Track,Track链接,Month,Pending,Clear,Reject,Total,Ave. Waiting Days for Complete Cases,字段2_link,CheckeeCaseNo,LastName,FirstName,ID,Univeristy,CheckDate,Degree,VisaType,VisaEntry,Employer,JobTitle,Consulate,YearsInUSA,Major,Status,Country,CompleteDate,Note
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825198,Checkee CaseNum: 825198,Last Name: N/A,First Name: N/A,ID: Cindyhello,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Environmental Health,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note: 2019-8-13 update
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825209,Checkee CaseNum: 825209,Last Name: N/A,First Name: N/A,ID: 求快过啊,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: ME,Status: Clear,Country: N/A,Complete Date: 2019-08-26,"Note: 收了行程单，个人简历还是被check。。。
郁闷啊 
快点过吧
8.23 update
8.26 issue"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825211,Checkee CaseNum: 825211,Last Name: Yang,First Name: Yiyun,ID: Yiyun,University(College): Northeastern University,Check Date: 2019-07-01,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Computer System Engineeri,Status: Clear,Country: 中国,Complete Date: 2019-08-13,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825226,Checkee CaseNum: 825226,Last Name: N/A,First Name: N/A,ID: 快快issue,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: Accounting,Status: Clear,Country: N/A,Complete Date: 2019-08-16,"Note: 6-28 case created
7-1 first updated
8-15 second updated
8-16 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825231,Checkee CaseNum: 825231,Last Name: Sun,First Name: Ji,ID: Checkeeee,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Clear,Country: 中国,Complete Date: 2019-08-23,"Note: 6-28:case created
7-01: AP updated
8-23: AM update 
8-23: PM Issued
后悔没设加急领取护照，不知道还有没有救。"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825232,Checkee CaseNum: 825232,Last Name: Li,First Name: Bella,ID: bellastream,University(College): N/A,Check Date: 2019-07-01,Degree: BS,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: Software Engineer,US Consulate: BeiJing,Years in Usa: 4,Major: CS,Status: Clear,Country: United States,Complete Date: 2019-08-20,"Note: 820下午三点issue,护照21号晚上6点才到总行"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825241,Checkee CaseNum: 825241,Last Name: W,First Name: AB,ID: 求过过过过,University(College): N/A,Check Date: 2019-07-01,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 4,Major: Business,Status: Pending,Country: Chinese,Complete Date: 0000-00-00,"Note: 因为没交Sevis fee拿了黄条， VO说不用再来面试，大概一周有结果，等待ing

2019-06-28 Case created
2019-07-02 Case updated
2019-07-02 case updated- says issued"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825242,Checkee CaseNum: 825242,Last Name: N/A,First Name: N/A,ID: G-BOYB,University(College): N/A,Check Date: 2019-07-01,Degree: MS,Visa Type: B2,Visa Entry: New,Employer: Shanghai aircraft design and research institute,Job Title: Engineer,US Consulate: ChengDu,Years in Usa: 0,Major: Aircraft design,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825257,Checkee CaseNum: 825257,Last Name: N/A,First Name: N/A,ID: darling_g,University(College): N/A,Check Date: 2019-07-01,Degree: Ph.D,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: Others,Years in Usa: 4,Major: Cognitive Science,Status: Clear,Country: China,Complete Date: 2019-08-19,"Note: @London
8-13 收到邮件让交护照
8-16 first update
8-19 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825304,Checkee CaseNum: 825304,Last Name: N/A,First Name: N/A,ID: 考人品看运,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Plant Sciences,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825310,Checkee CaseNum: 825310,Last Name: N/A,First Name: N/A,ID: 233,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Biomedical science,Status: Clear,Country: N/A,Complete Date: 2019-08-15,"Note: 2019-July-01 Interview
2019-Aug-14 Updated
2019-Aug-15 Issued"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825325,Checkee CaseNum: 825325,Last Name: Tan,First Name: Pan,ID: 求快出签112,University(College): PSU,Check Date: 2019-07-01,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Clear,Country: China,Complete Date: 2019-08-19,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825330,Checkee CaseNum: 825330,Last Name: Sun,First Name: Moon,ID: 想不通啊,University(College): N/A,Check Date: 2019-07-01,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: Environmental Soil Scienc,Status: Clear,Country: China,Complete Date: 2019-08-13,"Note: Aug-12 Second Update
Aug-13 Issued (11:04)
祝大家签证顺利！"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825350,Checkee CaseNum: 825350,Last Name: Wu,First Name: Biaogang,ID: wubg,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: physics,Status: Clear,Country: China,Complete Date: 2019-08-13,"Note: Update: 12-August-2019(14：20左右)
issued: 13-August-2019(10点左右)"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825402,Checkee CaseNum: 825402,Last Name: N/A,First Name: N/A,ID: 考人品看运,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Plant Science,Status: Clear,Country: N/A,Complete Date: 2019-07-11,"Note: 过山车似的等签心路历程！

7月1日广州面签-B1商务签.随口问了居住地、学历之后就要求提供简历，没准备就给发条让交简历、行程和公司简介。总共交谈时间不超过2分钟。离出行日期只剩14天，心情崩溃。
7月2日大早补齐材料送到广州的中信银行。
7月4日发邮件催签，询问AD状态，收到自动回复。
7月5日收到大使馆邮件问要电子版的材料。当天回复提供了所需材料，也说明纸质材料7月2日已提交。
7月8日收到大使馆邮件说材料已收到，会继续审核。同日我回复该邮件，再次表明出访行程的重要性和紧迫性。
7月10日下午AD状态UPDATED.
7月11日上午11点VISA ISSUED.

祝大家都能早日下签！"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825410,Checkee CaseNum: 825410,Last Name: N/A,First Name: N/A,ID: 963852741,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Meteorology,Status: Clear,Country: N/A,Complete Date: 2019-07-11,"Note: first update:2019-07-01 (AP)
second update: 2019-07-09 (AP)
third update: 2019-07-10 (from Application Received to AP )
clear: 2019-07-11"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825509,Checkee CaseNum: 825509,Last Name: N/A,First Name: N/A,ID: 机器猫猫,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Accounting,Status: Clear,Country: N/A,Complete Date: 2019-07-02,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825619,Checkee CaseNum: 825619,Last Name: Zhang,First Name: Jianfeng,ID: 求快过,University(College): Columbia University,Check Date: 2019-07-01,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Computer Science,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825727,Checkee CaseNum: 825727,Last Name: N/A,First Name: N/A,ID: 签证快点通,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: B1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Accounting,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: 7月1日在广州面签，17年去过一次美国也是被check批了一年，26号窗口白人小哥。
这次还是被check了，原因还是公司属于通信行业敏感。
7.23状态还是AP，祈祷尽快通过签证"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825774,Checkee CaseNum: 825774,Last Name: N/A,First Name: N/A,ID: 8.5求issue,University(College): UESTC,Check Date: 2019-07-01,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-08-16,"Note: 成都7.1面签被告知补充材料，7.5发邮件过去，至今AP。希望能过，一起的25已经去美国了，我还在等待....攒人品...

8.5没有update~~~

应该快了吧、希望这周能出签、保佑保佑

8.14没有更新

8.15 第二次更新

8.16出签"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825822,Checkee CaseNum: 825822,Last Name: N/A,First Name: N/A,ID: xhm225,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: N/A,Status: Clear,Country: 中国,Complete Date: 2019-08-26,"Note: 8.23 update
8.23 issued
8.26 clear"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825835,Checkee CaseNum: 825835,Last Name: N/A,First Name: N/A,ID: 速速issue,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 9,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-08-19,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825836,Checkee CaseNum: 825836,Last Name: N/A,First Name: N/A,ID: issue!,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: MISM,Status: Clear,Country: N/A,Complete Date: 2019-08-13,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825844,Checkee CaseNum: 825844,Last Name: N/A,First Name: N/A,ID: 342401199302218,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: N/A,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825848,Checkee CaseNum: 825848,Last Name: N/A,First Name: N/A,ID: 快点放我回,University(College): N/A,Check Date: 2019-07-01,Degree: Ph.D,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: EE,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825920,Checkee CaseNum: 825920,Last Name: N/A,First Name: N/A,ID: Taotao,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Physics,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825935,Checkee CaseNum: 825935,Last Name: N/A,First Name: N/A,ID: sprinkletian,University(College): N/A,Check Date: 2019-07-01,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-08-14,"Note: 我这个是new，但之前在美国读了master，还opt了一年，不知道有没有正面或者负面的影响
8月13号第一次更新，AP（我通常每天只查一次，8月13号晚上母上让我再查一次，就发现更新了）
8月14号issued
估计要少上一周课了😂"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825937,Checkee CaseNum: 825937,Last Name: Li,First Name: Yangping,ID: AA0091NOD3,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: Genetics,Status: Clear,Country: N/A,Complete Date: 2019-08-13,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825982,Checkee CaseNum: 825982,Last Name: N/A,First Name: N/A,ID: AA008ZYTER,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: industrial design,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825983,Checkee CaseNum: 825983,Last Name: N/A,First Name: N/A,ID: 球球了issue�,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Industrial design,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826009,Checkee CaseNum: 826009,Last Name: N/A,First Name: N/A,ID: 快过过过,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: mism,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826023,Checkee CaseNum: 826023,Last Name: N/A,First Name: N/A,ID: 无法啦啊,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826046,Checkee CaseNum: 826046,Last Name: N/A,First Name: N/A,ID: 早日issue,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-08-15,"Note: 超越妹妹加油！

8.14 update
8.15 issue"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826068,Checkee CaseNum: 826068,Last Name: N/A,First Name: N/A,ID: check求过,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: chemistry,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: 8.15 update
8.16 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826107,Checkee CaseNum: 826107,Last Name: Qu,First Name: Dongxue,ID: qudx,University(College): Florida Atlantic University,Check Date: 2019-07-01,Degree: Ph.D,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 2,Major: Physics,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
